Tune_name,1,1+,1-,2,2+,2-,3,3+,3-,4,4+,5,5+,5-,6,6+,6-,7,7-,r,Other
mary_devlins.krn.B_scale_dist_dur.txt,74,,,8,,,40,,,36,,56,,,,,,,40,,
masons_apron.krn.B_scale_dist_dur.txt,68,,,12,,,48,,,20,,44,,,64,,,,,,
mattawa_reel_de.krn.krn.B_scale_dist_dur.txt,46,,,32,,,28,,,16,,76,,,,8,,,48,,
maxime_leblanc.krn.B_scale_dist_dur.txt,76,,,44,,,16,,,12,,32,,,8,,,,52,,
mcduggles_reel.krn.B_scale_dist_dur.txt,76,,,32,,,40,,,,,40,,,56,,,12,,,
mclenons_reel.krn.B_scale_dist_dur.txt,68,,,64,,,64,,,12,,24,,,4,,,4,16,,
meeting_of_the_waters.krn.B_scale_dist_dur.txt,42,,,26,,,56,,,28,,76,,,16,,,4,,,
megajig.krn.B_scale_dist_dur.txt,58,,,22,,,12,,12,6,,56,,,8,,,2,10,4,
menage_a_quatre_bouree_no_3.krn.B_scale_dist_dur.txt,36,,,68,,,44,,,32,,12,,,28,,,,36,,
menteries_le_reel_des.krn.B_scale_dist_dur.txt,84,,,22,,,35,,,2,,53,,,28,,,36,,,
merriweather.krn.B_scale_dist_dur.txt,76,,,44,,,28,,,4,,44,,,44,,,12,,,
merry_scotchman_breakdown.krn.B_scale_dist_dur.txt,72,,,28,,,20,,4,16,,48,,,16,,,,44,,
merryns_reel.krn.B_scale_dist_dur.txt,96,,,22,,,36,,,10,,42,,,44,,,6,,,
millbrae.krn.B_scale_dist_dur.txt,67,,,33,,,28,,,22,,52,,,20,,,34,,,
millbrae_alternate_chords.krn.B_scale_dist_dur.txt,67,,,33,,,28,,,22,,52,,,20,,,34,,,
millers_maggot.krn.B_scale_dist_dur.txt,48,,,12,,,44,,,28,,38,,,4,,,,18,,
millers_reel.krn.B_scale_dist_dur.txt,52,,,24,,,16,,,8,4,68,,,40,,,48,,,
millers_reel3.krn.B_scale_dist_dur.txt,80,,,36,,,36,,,12,,28,,,20,,,40,,,
miss_barkers.krn.B_scale_dist_dur.txt,52,,,32,,,40,,,28,,52,,,20,,,32,,,
miss_gaytons_hornpipe.krn.B_scale_dist_dur.txt,60,,,60,,,52,,,12,,32,,,20,,,20,,,
miss_macpherson_grants_jig-of_ballindalloch.krn.B_scale_dist_dur.txt,38,,,12,,,26,,,20,2,46,,,24,,,24,2,,
miss_mcclouds.krn.B_scale_dist_dur.txt,60,,,36,,,52,,,,,48,,,48,,,12,,,
miss_monaghans.krn.B_scale_dist_dur.txt,72,,,42,,,50,,,8,,36,,,36,,,12,,,
miss_murray_of_lintrose.krn.B_scale_dist_dur.txt,48,,,20,,,60,,,56,,44,,,16,,,8,,,
miss_shepherds_reel.krn.B_scale_dist_dur.txt,68,,,44,,,20,16,,28,,24,,,,12,,12,32,,
miss_thompsons.krn.B_scale_dist_dur.txt,56,,,32,,,44,,,32,,44,,,20,,,28,,,
miss_thorntons.krn.B_scale_dist_dur.txt,104,,,44,,,44,,,,,20,,,28,,,20,,,
mississippi_sawyer.krn.B_scale_dist_dur.txt,52,,,64,,,52,,,32,,36,,,,,,20,,,
mist_covered_mountains.krn.B_scale_dist_dur.txt,60,,,30,,,12,,,14,,36,,,,,,,42,,
mollys_graduation.krn.B_scale_dist_dur.txt,52,,,36,,,28,,,44,,64,,,4,6,,,22,,
monas.krn.B_scale_dist_dur.txt,28,,,48,,,38,,,20,,32,,,58,,,8,,,
money_in_both_pockets.krn.B_scale_dist_dur.txt,24,,,16,,,32,,,24,,52,,,32,,,12,,,
monique_at_the_anvil.krn.B_scale_dist_dur.txt,56,,,52,,,56,,,52,,16,,,,,,,24,,
monique_at_the_anvil_alternate_chords.krn.B_scale_dist_dur.txt,56,,,52,,,56,,,52,,16,,,,,,,24,,
montebello_reel_de.krn.B_scale_dist_dur.txt,28,,,26,,,50,,,56,,52,,,12,,,,36,,
montreal_reel_de.krn.B_scale_dist_dur.txt,60,4,,20,,,44,,,24,,80,,,16,,,8,,,
moon_and_seven_stars.krn.B_scale_dist_dur.txt,26,,,24,,,28,,,20,,52,,,28,,,12,,,
moon_behind_the_hill.krn.B_scale_dist_dur.txt,28,,,28,,,72,,,4,,46,,,26,,,22,8,,
moorit_lamb.krn.B_scale_dist_dur.txt,58,,,16,,,24,,,4,,32,,,14,,,30,,,
morin_farm_jig.krn.B_scale_dist_dur.txt,74,,,28,,,14,,,18,,16,,,16,,,20,,,
morrisons_jig.krn.B_scale_dist_dur.txt,72,,,40,,,20,,,18,,14,,,,2,,,26,,
mortgage_burn.krn.B_scale_dist_dur.txt,60,,,58,,,64,,,,,40,,,34,,,,,,
moses_hoe_the_corn.krn.B_scale_dist_dur.txt,44,,,8,,,24,,,36,,80,,,48,,,8,8,,
mothers_delight.krn.B_scale_dist_dur.txt,76,,,46,,,50,,,16,,28,,,,,,,40,,
mouse_in_the_kitchen.krn.B_scale_dist_dur.txt,32,,,72,,,52,,,10,,18,,,8,,,,,4,
moving_cloud.krn.B_scale_dist_dur.txt,56,,,44,,,40,,,12,,72,,,32,,,,,,
mr_danger.krn.B_scale_dist_dur.txt,64,,,48,,,60,,,8,8,44,,,,,,,16,4,
mrs_mcgee.krn.B_scale_dist_dur.txt,52,,,28,,,28,,,30,,26,,,6,,,10,12,,
mrs_monroes_jig.krn.B_scale_dist_dur.txt,56,,,34,,,20,,,8,,20,,,28,,,24,,,
mrs_norman_mackeigan.krn.B_scale_dist_dur.txt,60,,,28,,,72,,,4,,56,,,24,,,12,,,
mrs_osullivans.krn.B_scale_dist_dur.txt,18,,,26,,,40,,,,,44,,,56,,,8,,,
mugs_of_brown_ale.krn.B_scale_dist_dur.txt,68,,,32,,,,,,8,,24,,,,24,,,36,,
mullinavat_reel_of.krn.B_scale_dist_dur.txt,80,,,52,,,32,,,36,,32,,,,,,,24,,
multnomah_falls.krn.B_scale_dist_dur.txt,28,,,32,,,36,,,20,,56,,,12,,,4,4,,
multnomah_march.krn.B_scale_dist_dur.txt,66,,,22,,,42,,,8,,52,,,62,,,,,,
munster_bacon.krn.B_scale_dist_dur.txt,38,,,28,,,46,,,26,,40,,,4,,,12,,,
munster_buttermilk.krn.B_scale_dist_dur.txt,60,,,52,,,36,,,,,20,,,24,,,,,,
munster_hop.krn.B_scale_dist_dur.txt,96,,,56,,,56,,,,,12,,,28,,,,,,
music_for_a_found_harmonium.krn.B_scale_dist_dur.txt,4,,,68,,,72,,,44,,,,,8,4,,16,16,24,
music_in_the_glen.krn.B_scale_dist_dur.txt,96,,,24,,,12,,,12,,52,,,28,,,32,,,
my_darling_asleep.krn.B_scale_dist_dur.txt,26,,,16,,,32,,,28,,68,,,16,,,8,,,
my_marianne.krn.B_scale_dist_dur.txt,84,,,36,,,44,,,,,40,,,32,,,12,,,
myras_jig.krn.B_scale_dist_dur.txt,36,,,30,,,22,,,,,34,,,22,,,,,,
nail_that_catfish_to_a_tree.krn.B_scale_dist_dur.txt,14,,,56,,,34,,,68,,30,,,40,,,14,,,
ned_kendalls_hornpipe.krn.B_scale_dist_dur.txt,100,,,24,,,32,,,20,,20,,,12,,,48,,,
needlecase.krn.B_scale_dist_dur.txt,52,,,36,,,24,,,8,,48,,,72,,,12,,,
new_fiddle.krn.B_scale_dist_dur.txt,42,,,28,,,28,,,32,,34,,,8,,,8,12,,
new_five_cents.krn.B_scale_dist_dur.txt,40,,,44,,,100,,,8,,40,,,16,,,,,,
new_money.krn.B_scale_dist_dur.txt,72,,,24,,,8,,,8,,36,,,40,,,60,,,
new_mown_meadows.krn.B_scale_dist_dur.txt,12,,,72,,,28,,,,,64,,,28,,,52,,,
new_stove.krn.B_scale_dist_dur.txt,30,,,20,,,34,,,22,,36,,,30,,,10,,,
ni_felis_gratis.krn.B_scale_dist_dur.txt,70,,,14,,,12,,,16,,32,,,,,,,36,,
nine_miles_out_of_louisville.krn.B_scale_dist_dur.txt,86,,,24,,,40,,,8,,48,,,10,,,24,,,
nine_points_of_roguery.krn.B_scale_dist_dur.txt,46,,,30,,,24,,,24,,52,,,48,,,12,20,,
nixons_farewell.krn.B_scale_dist_dur.txt,96,,,68,,,52,,,28,,8,,,,,,8,,,
nord_reel_du.krn.B_scale_dist_dur.txt,40,,,54,,,16,,,,,56,,,,,,90,,,
north_carolina_breakdown.krn.B_scale_dist_dur.txt,152,,,20,,,28,,,,,16,,,8,,,8,,,
north_river_fox.krn.B_scale_dist_dur.txt,40,,,64,,,32,,,36,,40,,,12,,,16,,8,
obamas_march_to_the_white_house.krn.B_scale_dist_dur.txt,90,,,59,,,25,,,2,,32,,,33,,,7,,,
oh_my_little_darlin.krn.B_scale_dist_dur.txt,54,,,14,,,20,,,2,,68,,,60,,,8,18,,
okeefes_slide.krn.B_scale_dist_dur.txt,68,,,28,,,,,,20,,40,,,,8,,,28,,
ol_bob.krn.B_scale_dist_dur.txt,68,,,36,,,52,,,20,,40,,,28,,,16,,,
old_copperplate.krn.B_scale_dist_dur.txt,80,,,24,,,20,,,20,,36,,,,16,,,60,,
old_favorite.krn.B_scale_dist_dur.txt,44,,,4,,,20,,,,,56,,,32,,,36,,,
old_flanagan.krn.B_scale_dist_dur.txt,34,,,40,,,72,,,16,,64,,,,,,12,,,
old_grey_cat.krn.B_scale_dist_dur.txt,80,,,20,,,16,,,28,,64,,,,,,,48,,
old_grey_horse.krn.B_scale_dist_dur.txt,72,,,40,,,60,,,,,52,,,24,,,,,,
old_horse_and_buggy.krn.B_scale_dist_dur.txt,56,,,18,,,22,,,8,,68,,,72,,,,,,
old_joe.krn.B_scale_dist_dur.txt,88,,,24,,,12,,24,4,,20,,,72,,,4,,,
old_john_tate.krn.B_scale_dist_dur.txt,80,,,16,,,24,,,20,,96,,,,6,,,14,,
old_man_old_woman.krn.B_scale_dist_dur.txt,36,,,16,,,28,,,36,,48,,,32,,,36,,,
old_mother_flanagan.krn.B_scale_dist_dur.txt,80,,,32,,,56,,,16,,36,,,32,,,4,,,
old_woman_tossed_up_in_a_blanket.krn.B_scale_dist_dur.txt,44,,,24,,,36,,,,,48,,,36,,,4,,,
old_woolworths.krn.B_scale_dist_dur.txt,20,,,60,,,64,,,48,,44,,,16,,,4,,,
old_yeller_dog_come_trottin_through_the_meetinghouse.krn.B_scale_dist_dur.txt,72,,,12,,,24,,,,,64,,,72,,,,,,
on_the_danforth.krn.B_scale_dist_dur.txt,72,,,48,,,32,,,40,,48,,,8,,,8,,,
one_horned_sheep.krn.B_scale_dist_dur.txt,14,,,16,,,44,,,42,,52,,,12,,,12,,,
onions_reel_des.krn.B_scale_dist_dur.txt,80,,,40,,,28,,,,,32,,,28,,,48,,,
orage_du_quebec.krn.B_scale_dist_dur.txt,64,,,76,,,52,,,44,,8,,,4,,,8,,,
orphan.krn.B_scale_dist_dur.txt,48,,,12,,,28,,,32,,36,,,,,,,36,,
other_good_host.krn.B_scale_dist_dur.txt,68,,,24,,,32,,,20,,88,,,12,,,12,,,
otters_holt.krn.B_scale_dist_dur.txt,80,,,32,,,68,,,4,,48,,,12,,,,12,,
out_on_the_ocean.krn.B_scale_dist_dur.txt,36,,,18,,,32,,,,,48,,,44,,,12,,,
out_on_the_ocean_alternate_chords.krn.B_scale_dist_dur.txt,36,,,18,,,32,,,,,48,,,44,,,12,,,
out_on_the_road.krn.B_scale_dist_dur.txt,70,,,28,,,34,,,,,34,,,28,,,,,,
out_with_the_boys.krn.B_scale_dist_dur.txt,36,,,12,,,28,,,4,,6,,,60,,,46,,,
over_the_causeway.krn.B_scale_dist_dur.txt,40,,,18,,,40,,,,,28,,,24,,,,,,
oyster_river_hornpipe.krn.B_scale_dist_dur.txt,92,,,60,,,52,,,,,12,,,20,,,20,,,
pacific_slope_hornpipe.krn.B_scale_dist_dur.txt,54,,,48,,,32,,,24,,60,,,20,,,24,,,
paddy_faheys_jig_1.krn.B_scale_dist_dur.txt,54,,,28,,,12,,4,16,,32,,,8,,,32,8,,
paddy_faheys_reel_no_1.krn.B_scale_dist_dur.txt,92,,,16,,,12,,,20,,56,,,,16,,4,40,,
paddy_faheys_reel_no_3.krn.B_scale_dist_dur.txt,72,,,56,,,28,,,28,,36,,,4,,,32,,,
paddy_killorans.krn.B_scale_dist_dur.txt,54,,,12,,,36,,,32,,36,,,20,,,4,,,
paddy_on_a_handcar.krn.B_scale_dist_dur.txt,60,,,24,,,12,,,36,,72,,,,24,,,28,,
paddy_on_the_landfill.krn.B_scale_dist_dur.txt,120,,,24,,,16,,,12,,52,,,,,,,32,,
paddy_on_the_landfill_alternate_chords.krn.B_scale_dist_dur.txt,120,,,24,,,16,,,12,,52,,,,,,,32,,
paddy_on_the_turnpike.krn.B_scale_dist_dur.txt,84,,,12,,,8,,,20,,92,,,16,,,4,12,,
paddys_return.krn.B_scale_dist_dur.txt,64,,,28,,,52,,,16,,16,,,12,,,4,,,
paddys_trip_to_scotland.krn.B_scale_dist_dur.txt,78,,,16,,,24,,,,4,60,,,24,,,50,,,
palmers_gate.krn.B_scale_dist_dur.txt,72,,,20,,,56,,,32,,40,,,2,,,,34,,
pams_tune.krn.B_scale_dist_dur.txt,52,6,,24,,,6,,54,46,,44,,16,2,,2,2,2,,
parry_sound_reel.krn.B_scale_dist_dur.txt,72,,,16,,,68,,,28,4,48,,,8,,,12,,,
party_tune.krn.B_scale_dist_dur.txt,52,,,52,,,54,,,24,,16,,,16,,,32,,6,
pateroller.krn.B_scale_dist_dur.txt,92,,,40,,,,,,40,,48,,,8,,,,28,,
patins_de_pauline.krn.B_scale_dist_dur.txt,32,,,48,,,36,,,12,,36,,,24,,,4,,,
pays_de_haut.krn.B_scale_dist_dur.txt,60,,,20,,,36,,,20,,64,,,40,,,16,,,
peacock_rag.krn.B_scale_dist_dur.txt,28,,,36,,,52,,,,28,32,16,,34,,,8,,,
pere_bruneau_reel_du.krn.B_scale_dist_dur.txt,36,,,16,,,38,,,14,,64,,,32,,,38,,,
pere_doiron.krn.B_scale_dist_dur.txt,116,,,48,,,40,,,8,,32,,,,,,,16,,
pere_leon_reel_de.krn.B_scale_dist_dur.txt,48,,,48,,,108,,,40,,,,,,,,12,,,
petes_breakdown.krn.B_scale_dist_dur.txt,72,,,12,,,48,,,28,,48,,,16,,,24,,,
petes_march.krn.B_scale_dist_dur.txt,62,,,40,,,82,,,14,,26,,,20,,,4,,,
petit_sarny_68_du.krn.B_scale_dist_dur.txt,42,,,18,,,36,,,16,,42,,,20,,,14,,,
phoenix.krn.B_scale_dist_dur.txt,56,,,28,,,40,,,,,4,,,92,,,36,,,
phone_call.krn.B_scale_dist_dur.txt,110,,,68,,,32,,,,,8,,,8,8,,12,,4,
piedmont.krn.B_scale_dist_dur.txt,24,,,44,,,52,,,56,,48,,,24,,,8,,,
pigeon_on_the_gate.krn.B_scale_dist_dur.txt,48,,,44,,,26,,,30,,36,,,,8,,8,56,,
pikes_peak.krn.B_scale_dist_dur.txt,68,,,20,,,64,,,,,44,,,48,,,8,,,
piney_woods_gal.krn.B_scale_dist_dur.txt,44,,,48,,,92,,,,,12,,,20,,,,,,
pipe_on_the_hob.krn.B_scale_dist_dur.txt,68,,,44,,,42,,,14,,12,,,4,,,,8,,
pipe_slang.krn.B_scale_dist_dur.txt,56,,,8,,,24,,,20,,68,,,44,,,,36,,
plowmans_folly.krn.B_scale_dist_dur.txt,64,,,24,,,28,,,12,8,40,,,36,,,40,,6,
pointe_au_pic_reel_de.krn.B_scale_dist_dur.txt,70,,,28,,,22,,,16,,36,,,4,6,,2,52,2,
pont_de_letang_le_reel_du.krn.B_scale_dist_dur.txt,52,,,28,,,32,,,28,,48,,,40,,,4,24,,
poor_but_happy_at_53.krn.B_scale_dist_dur.txt,70,,,40,,,50,,,24,,38,,,4,,,,30,,
poor_old_woman.krn.B_scale_dist_dur.txt,76,,,40,,,16,,,16,,32,,,,12,,,64,,
popcorn.krn.B_scale_dist_dur.txt,92,,,46,,,50,,,8,,40,,,20,,,,,,
portland_gypsy_reel.krn.B_scale_dist_dur.txt,74,,,24,,,26,,,26,,64,,,10,,,28,4,,
possum_up_a_gum_stump.krn.B_scale_dist_dur.txt,92,,,16,,,44,,,24,,32,,,14,,,34,,,
posties_jig.krn.B_scale_dist_dur.txt,46,,,40,,,12,,,16,,42,,,20,,,14,,,
pottingers_reel.krn.B_scale_dist_dur.txt,76,,,32,,,48,,,20,,52,,,12,,,12,,,
premiere_partie_de_quadrille.krn.B_scale_dist_dur.txt,30,,,26,,,42,,,30,2,32,,,18,,,12,,,
pretty_peggy.krn.B_scale_dist_dur.txt,56,,,24,,,32,,,8,,52,,,12,,,8,,,
pride_of_cluinte.krn.B_scale_dist_dur.txt,82,,,24,,,60,,,,,68,,,16,,,8,,,
printemps.krn.B_scale_dist_dur.txt,28,,,36,,,28,,,4,,40,,,76,,,40,,,
ptit_felix_reel_du.krn.B_scale_dist_dur.txt,40,,,80,,,40,,,24,,24,,,,,,16,32,,
punters_graveyard.krn.B_scale_dist_dur.txt,60,,,44,,,16,,,12,,72,,,16,,,,36,,
puppeteer.krn.B_scale_dist_dur.txt,38,,,52,,,34,,,14,,24,,,8,,,22,,,
quadrille_bouchard_troisieme_partie.krn.B_scale_dist_dur.txt,4,,,58,,,24,,,2,46,60,,,34,,,24,,8,
quadrille_de_beauharnois.krn.B_scale_dist_dur.txt,76,,,4,,,36,,,,,40,,,20,,,16,,,
quadrille_des_ancetres_figure_2.krn.B_scale_dist_dur.txt,76,,,48,,,44,,,8,,32,,,24,,,24,,,
quadrille_montcalm.krn.B_scale_dist_dur.txt,44,,,48,,,44,,,24,,60,,,8,,,28,,,
quarry_cross.krn.B_scale_dist_dur.txt,104,,,24,,,28,,,24,,64,,,,,,,12,,
quindaro.krn.B_scale_dist_dur.txt,64,,,32,,,48,,,32,,48,,,8,,,24,,,
rabbit_reel.krn.B_scale_dist_dur.txt,36,,,60,,,76,,,36,,28,,,12,,,8,,,
racine_le_beau.krn.B_scale_dist_dur.txt,48,,,32,,,20,,,20,,72,,,20,,,40,,,
rambling_pitchfork.krn.B_scale_dist_dur.txt,44,,,40,,,30,,,26,,28,,,8,,,16,,,
randy_millers_reel.krn.B_scale_dist_dur.txt,88,,,8,,,20,,,20,,64,,,20,,,,36,,
rannie_maclellan.krn.B_scale_dist_dur.txt,72,,,64,,,48,,,12,,28,,,16,,,16,,,
raquetteurs.krn.B_scale_dist_dur.txt,44,,,48,,,42,4,,38,,52,,,12,,,,16,,
rare.krn.B_scale_dist_dur.txt,38,,,74,,,26,,,12,,32,,,38,,,36,,,
rays_classic.krn.B_scale_dist_dur.txt,48,,,20,,,24,,,8,,44,,,52,,,52,,,
re_68_en.krn.B_scale_dist_dur.txt,54,,,16,,,30,,,8,,34,,,8,,,36,,,
rebel_raid.krn.B_scale_dist_dur.txt,76,,,24,,,60,,,4,,36,,,40,,,,,,
reconciliation.krn.B_scale_dist_dur.txt,86,,,28,,,36,,,16,,36,,,32,,,22,,,
red_boots.krn.B_scale_dist_dur.txt,60,,,16,,,16,,,36,,40,,,64,,,24,,,
red_crow.krn.B_scale_dist_dur.txt,74,,,34,,,38,,,32,,36,,,2,2,,,38,,
red_prairie_dawn.krn.B_scale_dist_dur.txt,96,,,36,,,68,,,,,20,,,32,,,,,,
redondo.krn.B_scale_dist_dur.txt,36,,,24,,,72,,,,,48,,,76,,,,,,
releveur_le.krn.B_scale_dist_dur.txt,60,,,52,,,60,,,28,,36,,,12,,,8,,,
remi_reel_de.krn.B_scale_dist_dur.txt,44,,,36,,,36,,,48,,36,,,24,,,32,,,
repeal_the_poll_tax.krn.B_scale_dist_dur.txt,48,,,40,,,40,,,,,56,,,72,,,,,,
repondre_reel_a.krn.B_scale_dist_dur.txt,68,,,36,,,60,,,40,,40,,,8,,,8,,,
return_to_milltown.krn.B_scale_dist_dur.txt,76,,,60,,,40,,12,28,,24,,,,,,12,4,,
reunion_jig.krn.B_scale_dist_dur.txt,24,,,34,,,50,,,20,,58,,,2,,,,,,
reverend_brothers_jig.krn.B_scale_dist_dur.txt,80,,,12,,,8,,,16,,32,,,,,,,44,,
richmond_cotillion.krn.B_scale_dist_dur.txt,48,,,24,,,44,,,32,,68,,,20,,,12,8,,
riding_on_a_load_of_hay.krn.B_scale_dist_dur.txt,62,,,42,,,32,,,20,,50,,,,6,,,40,4,
riff_city.krn.B_scale_dist_dur.txt,80,,,8,,,28,,,36,,56,,,,,,,32,,
rio_reel_of.krn.B_scale_dist_dur.txt,94,,,30,,,54,,,4,,36,,,40,,,,,,
river_bend.krn.B_scale_dist_dur.txt,48,,,20,,,22,,4,24,,22,,,10,,,,42,,
riviere_du_loup_le_reel_de.krn.B_scale_dist_dur.txt,56,,,16,,,16,,,12,,64,,,80,,,12,,,
road_from_the_south.krn.B_scale_dist_dur.txt,46,,,24,,,30,,,28,,28,,,20,,,,14,,
road_to_boston.krn.B_scale_dist_dur.txt,28,,,36,,,60,,,56,4,44,,,8,,,20,,,
road_to_california.krn.B_scale_dist_dur.txt,56,,,12,,,32,,,8,,40,,,80,,,24,,,
road_to_errogie.krn.B_scale_dist_dur.txt,88,,,28,,,40,,,,,40,,,44,,,,,,
road_to_glountane.krn.B_scale_dist_dur.txt,96,,,60,,,40,,,,,28,,,32,,,,,,
road_to_lisdoonvarna.krn.B_scale_dist_dur.txt,40,,,16,,,8,,,12,,52,,,,28,,,36,,
road_to_skye.krn.B_scale_dist_dur.txt,50,,,14,,,30,,,8,,44,,,18,,,28,,,
robe_de_mariee.krn.B_scale_dist_dur.txt,56,,,44,,,68,,,28,4,40,,,6,,,14,,,
robertsons_reel.krn.B_scale_dist_dur.txt,88,,,24,,,32,,,12,,56,,,36,,,8,,,
robins_bodhran.krn.B_scale_dist_dur.txt,80,,,12,,,20,,,20,,28,,,4,,,,28,,
rochester_schottische.krn.B_scale_dist_dur.txt,64,,,44,,,40,,,44,,40,,,16,,,,,,
rock_the_cradle_joe.krn.B_scale_dist_dur.txt,44,,,32,,,68,,,24,,28,,,4,,,52,,,
rock_valley_jig.krn.B_scale_dist_dur.txt,56,4,,18,,,20,,,,,48,,,28,,,18,,,
rockabilly_reel.krn.B_scale_dist_dur.txt,16,,,54,,,36,,,54,,68,,,8,,,12,,,
rockingham_cindy.krn.B_scale_dist_dur.txt,76,,,30,,,42,,,,,28,,,72,,,,,,
rod_ta_houll_da.krn.B_scale_dist_dur.txt,52,,,20,,,44,,,28,,74,,,34,,,4,,,
ronde_des_voyagers.krn.B_scale_dist_dur.txt,48,,,24,,,42,,,20,,38,,,36,,,44,,,
room_211.krn.B_scale_dist_dur.txt,48,,,60,,,36,,,16,,52,,,44,,,,,,
rose_in_the_heather.krn.B_scale_dist_dur.txt,36,,,20,,,44,,,20,,44,,,24,,,4,,,
round_the_horn.krn.B_scale_dist_dur.txt,52,,,4,,,42,,,44,,54,,,4,,,,50,,
rue_de_gaspe_reel_de_la.krn.B_scale_dist_dur.txt,20,,,28,,,60,,,38,,60,,,26,,,26,,4,
ruffled_drawers.krn.B_scale_dist_dur.txt,56,,,48,,,64,,,,,44,,,20,,,,,,
rumblestrip.krn.B_scale_dist_dur.txt,88,,2,,,,40,,,24,,42,,,,,,,46,,
rythme.krn.B_scale_dist_dur.txt,52,,,24,,,36,,,16,8,48,,,36,,,36,,,
sacketts_harbor.krn.B_scale_dist_dur.txt,48,,,28,,,52,,,52,,40,,,,,,,36,,
safe_harbor.krn.B_scale_dist_dur.txt,60,,,18,,,38,,,,10,44,,,60,,,26,,,
sail_away_ladies.krn.B_scale_dist_dur.txt,64,,,16,,,36,,,,,48,,,64,,,16,,,
sailing_into_walpoles_marsh.krn.B_scale_dist_dur.txt,32,,,52,,,4,,,64,,72,,,,,,,32,,
sailors_wife.krn.B_scale_dist_dur.txt,64,,,54,,,28,,,4,,12,,,,,,30,,,
saint-etienne_reel_de.krn.B_scale_dist_dur.txt,72,,,20,,,36,,,16,,56,,,22,,,38,,,
saint-germain_68.krn.B_scale_dist_dur.txt,44,,,44,,,12,,,4,,32,,,20,,,36,,,
saint_antoine_reel.krn.B_scale_dist_dur.txt,48,,,36,,,68,,,40,,24,,,12,,,16,,,
saint_jean_reel.krn.B_scale_dist_dur.txt,92,,,44,,,36,,,8,,52,,,20,,,4,,,
saint_johns_hoedown.krn.B_scale_dist_dur.txt,56,,,16,,,56,,,32,,40,,,24,,,16,,,
saint_joseph_reel.krn.B_scale_dist_dur.txt,28,,,56,,,52,,,56,,28,,,20,,,20,,,
saint_paul_reel.krn.B_scale_dist_dur.txt,60,,,44,,,56,,,40,,40,,,16,,,,,,
sally_ann_johnson.krn.B_scale_dist_dur.txt,56,,,24,,,64,,,24,,40,,,44,,,4,,,
sally_gardens.krn.B_scale_dist_dur.txt,100,,,40,,,28,,,6,,34,,,36,,,12,,,
sally_was_a_poor_girl.krn.B_scale_dist_dur.txt,108,,,40,,,36,,,,,40,,,32,,,,,,
salt_river.krn.B_scale_dist_dur.txt,68,,,8,,,8,,,24,,76,,,20,,,,52,,
salty_river_reel.krn.B_scale_dist_dur.txt,32,,,52,,,32,,,20,,68,,,40,,,8,,,
salvation.krn.B_scale_dist_dur.txt,48,,,32,,,44,,,8,,68,,,44,,,12,,,
sandy_boys.krn.B_scale_dist_dur.txt,76,,,12,,,52,,,24,,92,,,,,,,,,
sandy_macintyres_trip_to_boston.krn.B_scale_dist_dur.txt,44,,,36,,,44,,,12,,60,,,48,,,12,,,
sandy_river_belles.krn.B_scale_dist_dur.txt,84,,,60,,,36,,,,,20,,,44,,,12,,,
sarah_armstrongs_tune.krn.B_scale_dist_dur.txt,72,,,48,,,32,,,8,,32,,,38,,,26,,,
sarahs_jig.krn.B_scale_dist_dur.txt,32,,,28,,,32,,,24,,36,,,12,,,20,,,
saratoga_hornpipe.krn.B_scale_dist_dur.txt,28,,,44,,,64,,,36,,76,,,4,,,4,,,
saturday_at_the_market.krn.B_scale_dist_dur.txt,90,,,22,,,30,,,22,,40,,,,,,,44,,
saturday_night_breakdown.krn.B_scale_dist_dur.txt,44,,,8,,,60,,,20,,32,,,36,,,40,,,
saut_du_lapin.krn.B_scale_dist_dur.txt,44,,,,,,20,,,,,148,,,24,,,24,,,
sauvagine_reel_de.krn.B_scale_dist_dur.txt,56,,,36,,,44,,,32,,24,,,40,,,,24,,
scarce_o_tatties.krn.B_scale_dist_dur.txt,68,,,4,,,,,,8,,64,,,,24,,,24,,
scars_and_tattoos.krn.B_scale_dist_dur.txt,56,,,40,,,52,,,28,,60,,,8,,,12,,,
scatter_the_mud.krn.B_scale_dist_dur.txt,60,,,24,,,,,,24,,28,,,,8,,,48,,
sceachog_reel_of.krn.B_scale_dist_dur.txt,50,,,20,,,36,,,,,68,,,60,,,2,,4,
sceachog_reel_of_alternate.krn.B_scale_dist_dur.txt,84,,,18,,,34,,,4,,56,,,56,,,4,,,
scholar.krn.B_scale_dist_dur.txt,24,,,30,,,60,,,62,,56,,,8,,,4,8,,
scollays_reel.krn.B_scale_dist_dur.txt,52,,,28,,,60,,,24,,60,,,12,,,,20,,
scotty_oneil.krn.B_scale_dist_dur.txt,56,,,32,,,60,,,20,,44,,,24,,,20,,,
seamus_cooleys.krn.B_scale_dist_dur.txt,44,,,54,,,52,,,,,30,,,12,,,,,,
sean_ryans_jig.krn.B_scale_dist_dur.txt,40,,,36,,,24,,,28,,20,,,,4,,,40,,
seanamhac_tube_station.krn.B_scale_dist_dur.txt,28,,,34,,,,,,58,,48,,,,4,,,20,,
seanbhean_na_gcartain.krn.B_scale_dist_dur.txt,24,,,28,,,84,,,66,,44,,,8,,,4,,,
seeking_turf.krn.B_scale_dist_dur.txt,76,,,36,,,32,,,4,36,50,,,,,,,22,,
